id,carat,depth,table,x,y,z,price,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
6333,1.01,62.2,54.0,6.48,6.41,4.01,440.9210815777212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6334,1.53,60.4,60.0,7.41,7.46,4.49,592.8682677724846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6335,1.51,62.0,58.0,7.38,7.34,4.56,346.8741812648439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6336,2.01,67.4,58.0,7.71,7.64,5.17,20.928352252010285,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6337,0.55,60.4,59.0,5.29,5.34,3.21,308.06000457858505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6338,0.32,60.2,60.0,4.45,4.48,2.69,51.058476915698535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6339,1.0,62.4,56.0,6.34,6.41,3.98,114.13894075904818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6340,0.56,62.4,58.0,5.23,5.29,3.28,439.4888290692272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6341,0.71,63.0,59.0,5.64,5.67,3.56,666.5887342407298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6342,1.51,61.6,58.0,7.32,7.35,4.52,174.27370541271824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6343,0.42,62.1,57.0,4.8,4.76,2.97,447.6177769591328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6344,1.05,59.3,58.0,6.74,6.68,3.98,929.034833339495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6345,0.31,61.4,58.0,4.31,4.35,2.66,100.37898540298384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6346,0.56,61.3,56.0,5.3,5.33,3.26,666.8942490810153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6347,1.16,62.2,55.0,6.78,6.75,4.21,60.45405816680282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6348,1.34,59.1,60.0,7.15,7.19,4.24,749.0051528640377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6349,0.64,59.3,60.7,5.59,5.66,3.34,348.3454784262211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6350,1.0,60.4,61.0,6.37,6.44,3.87,342.9443238979165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6351,0.72,60.7,56.0,5.78,5.81,3.52,978.9069666551812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6352,0.73,64.6,60.0,5.68,5.59,3.64,257.4287468920256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6353,0.41,59.2,58.0,4.83,4.87,2.87,77.36677950959393,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6354,0.53,63.8,58.0,5.12,5.17,3.28,384.9814014885035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6355,0.42,62.0,55.0,4.83,4.84,3.0,975.3783221755264,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6356,0.72,62.4,59.0,5.71,5.74,3.57,314.9804881659536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6357,0.54,61.1,57.0,5.27,5.24,3.21,618.0082688684095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6358,0.57,62.8,62.0,5.22,5.25,3.29,646.9209437295007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6359,1.03,61.1,60.0,6.46,6.51,3.96,241.08970146744505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6360,0.56,61.4,54.0,5.33,5.35,3.28,42.95368707106939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6361,0.34,61.2,57.0,4.45,4.5,2.74,181.9414482191174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6362,0.59,61.4,55.0,5.41,5.43,3.33,571.5268155111372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6363,0.5,61.7,58.0,5.08,5.13,3.15,57.57406389597042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6364,0.33,62.1,58.0,4.43,4.4,2.74,820.3206373295185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6365,1.52,67.7,58.0,7.07,7.0,4.76,127.35979090766048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6366,1.01,58.8,58.0,6.59,6.51,3.85,173.11299910709087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6367,0.33,60.0,57.0,4.5,4.47,2.69,17.96244155065496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6368,0.26,62.9,56.0,4.07,4.1,2.57,924.8580891648008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6369,1.05,60.4,57.0,6.6,6.58,3.98,812.0287494270495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6370,1.24,60.4,58.0,7.02,6.95,4.22,568.1393982433308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6371,1.32,59.4,54.0,7.21,7.09,4.25,819.4367225760261,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6372,1.51,59.3,61.0,7.57,7.51,4.47,693.1259580189572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6373,0.5,61.3,57.0,5.15,5.07,3.13,230.0742995981372,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6374,1.12,62.9,57.0,6.6,6.62,4.16,228.76409890578896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6375,1.01,59.5,60.0,6.5,6.54,3.88,232.09335821044647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6376,0.5,63.2,57.0,5.06,5.03,3.19,84.77547010056175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6377,1.7,62.0,59.0,7.59,7.64,4.72,977.6010542887884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6378,1.01,61.7,57.0,6.39,6.44,3.96,77.99254223127706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6379,0.71,62.2,55.0,5.74,5.7,3.56,860.1635957889376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6380,1.24,59.9,61.0,6.96,6.99,4.18,954.8203704322646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6381,0.38,60.9,60.0,4.62,4.67,2.83,535.1727003863881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6382,1.2,62.2,57.0,6.81,6.77,4.22,10.557132482515108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6383,0.32,61.4,55.3,4.39,4.42,2.7,469.6480778470304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6384,1.0,60.4,58.0,6.51,6.46,3.92,344.3803266168747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6385,1.01,61.5,55.0,6.45,6.49,3.98,599.2699023176891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6386,0.57,61.4,56.0,5.37,5.34,3.29,351.6982241093592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6387,1.51,58.0,65.0,7.58,7.62,4.41,675.461718089618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6388,0.31,61.6,59.0,4.33,4.31,2.66,92.38811110349732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6389,0.38,62.8,57.0,4.62,4.58,2.89,96.55444045510886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6390,0.28,61.5,57.0,4.19,4.21,2.58,425.0806780106295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6391,0.32,62.5,56.0,4.36,4.38,2.73,48.20132589739878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6392,0.7,58.7,58.0,5.74,5.85,3.4,243.39911874399343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6393,0.87,63.0,57.0,6.07,6.02,3.81,774.2220883425013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6394,0.35,62.4,55.0,4.53,4.51,2.82,118.97496439044642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6395,0.3,62.7,59.0,4.22,4.27,2.66,840.2486533865427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6396,1.54,63.3,60.0,7.34,7.31,4.64,50.942454196367336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6397,0.34,61.0,56.0,4.5,4.54,2.76,601.891311299066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6398,0.72,61.8,56.0,5.74,5.76,3.55,894.6416704146002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6399,3.0,59.7,60.0,9.42,9.26,5.58,761.868995287128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6400,0.28,62.0,56.0,4.18,4.21,2.6,232.6433328838824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6401,2.0,60.3,56.0,8.08,8.11,4.88,501.9974815522687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6402,0.52,62.3,59.0,5.16,5.08,3.19,163.94385934256405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6403,1.16,62.3,59.0,6.69,6.72,4.18,512.3879200010961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6404,1.06,62.8,56.0,6.47,6.55,4.09,905.611155742696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6405,0.33,62.5,54.0,4.41,4.45,2.77,35.037461268198065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6406,0.57,61.7,60.0,5.28,5.32,3.27,333.3852218735191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6407,1.07,61.3,58.0,6.59,6.62,4.05,738.5838632802927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6408,1.21,62.3,55.0,6.86,6.81,4.26,488.7043390540304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6409,0.24,62.3,59.0,3.95,3.92,2.45,804.4506641299989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6410,0.54,62.2,56.0,5.18,5.23,3.24,311.7573426763437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6411,1.31,61.9,56.0,7.07,6.98,4.35,431.22197439835264,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6412,0.51,63.7,55.0,5.05,5.09,3.23,953.967142619658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6413,0.7,63.2,55.0,5.63,5.57,3.54,701.4350128842244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6414,0.31,62.1,53.0,4.36,4.4,2.72,970.0020062115728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6415,2.01,63.2,58.0,7.93,7.98,5.03,969.2447737428812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6416,0.37,61.4,58.0,4.65,4.63,2.85,43.54329123626511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6417,0.4,60.1,57.0,4.78,4.83,2.89,61.30512195899173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6418,2.72,68.2,56.0,8.46,8.43,5.76,24.131120427231533,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6419,1.11,62.3,58.0,6.6,6.65,4.13,564.7010120475348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6420,1.66,61.7,58.0,7.52,7.59,4.66,378.7898962570397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6421,0.35,61.3,55.0,4.58,4.55,2.8,850.0579733043921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6422,1.12,62.4,57.0,6.65,6.6,4.14,674.7605664760626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6423,0.58,60.9,59.0,5.36,5.44,3.29,1.5570275319138904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6424,0.7,64.3,57.0,5.6,5.53,3.58,759.7506799621992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6425,0.31,62.9,58.0,4.35,4.3,2.72,273.7688250199798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6426,0.5,64.0,56.0,5.02,5.04,3.22,83.04147547318175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6427,1.01,63.2,59.0,6.34,6.38,4.02,553.291654020777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6428,0.4,62.4,55.0,4.71,4.74,2.95,935.985659684706,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6429,0.41,63.3,56.0,4.69,4.73,2.98,204.2754052411533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6430,0.48,61.9,55.0,5.02,5.06,3.12,223.91902369146757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6431,1.21,62.3,58.0,6.77,6.84,4.24,619.3740919377459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6432,0.3,61.6,58.0,4.32,4.29,2.65,901.8837008912612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6433,1.14,63.2,58.0,6.67,6.63,4.2,263.4196647225102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6434,1.54,61.9,59.0,7.33,7.31,4.53,786.4061210573431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6435,0.33,60.3,55.0,4.5,4.52,2.72,799.1050661300211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6436,0.71,65.1,59.0,5.59,5.56,3.63,351.3333890873984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6437,0.7,62.2,56.0,5.67,5.71,3.54,653.3627192938557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6438,0.3,62.6,58.0,4.28,4.22,2.66,981.8754745388682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6439,0.75,61.9,54.1,5.82,5.85,3.61,503.8881038543128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6440,2.07,62.5,55.0,8.2,8.13,5.11,688.0510370661327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6441,0.9,63.3,57.0,6.11,6.15,3.88,650.2474734035643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6442,0.66,60.9,55.0,5.63,5.7,3.45,83.68821174799967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6443,0.79,61.6,57.0,5.94,6.0,3.68,164.71033074944154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6444,0.7,58.2,63.0,5.82,5.79,3.38,634.4849378038275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6445,0.3,61.6,57.0,4.31,4.32,2.66,823.9179730559164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6446,0.52,58.6,61.0,5.3,5.28,3.1,225.13755737530428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6447,1.3,59.3,59.0,7.11,7.08,4.22,637.6995572343982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6448,1.25,61.5,59.0,6.91,6.95,4.26,251.7416440348875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6449,0.37,63.7,55.0,4.55,4.59,2.91,165.98736133059356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6450,1.0,63.3,60.0,6.24,6.33,3.98,566.4075018078817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6451,0.72,62.8,57.0,5.69,5.74,3.59,981.7700630035512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6452,1.01,60.4,60.0,6.49,6.46,3.91,87.35596267003787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6453,0.23,63.2,58.0,3.86,3.89,2.45,932.1550615474852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6454,1.62,61.5,58.0,7.54,7.56,4.64,908.639151894524,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6455,1.02,62.6,59.0,6.41,6.46,4.03,24.02765481353853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6456,0.28,61.7,58.0,4.19,4.24,2.6,860.1154066449272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6457,0.4,60.4,58.0,4.75,4.78,2.88,662.6026678915736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6458,0.54,62.1,59.0,5.17,5.2,3.22,313.7009484335194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6459,0.41,62.9,58.0,4.75,4.72,2.98,439.1080110692868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6460,2.06,58.7,61.0,8.31,8.33,4.88,308.0485970772185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6461,1.01,60.2,58.0,6.51,6.57,3.94,573.0866178063442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6462,1.12,62.4,58.0,6.63,6.59,4.13,793.2174636675848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6463,0.41,61.2,57.0,4.76,4.78,2.92,490.26194657750057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6464,0.33,62.0,56.0,4.47,4.44,2.76,669.0360708829543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6465,0.7,63.1,56.0,5.6,5.51,3.51,401.6584284146626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6466,1.05,60.2,61.0,6.64,6.61,3.99,264.0255015321493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6467,1.54,61.5,61.0,7.42,7.35,4.54,45.32979176283136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6468,1.05,61.1,57.0,6.55,6.52,3.99,400.8497841472972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
